WELL ID,RESULTS,CHEMICAL,DATE,UNITS,QUALIFER,RL,APPROXIMATE LATITUDE,APPROXIMATE LONGITUDE,WELL TYPE,WELL DEPTH (FT),TOP OF SCREEN (FT),SCREEN LENGTH (FT),SOURCE,SOURCE NAME,OTHER NAMES,YEAR
3010037-001,NA,PFOS,2019-04-04,,,UNK,33.873410500001,-117.799488000001,MUNICIPAL,NA,NA,NA,DHS,3010037-001,WELL 15 (ETCHANDY WELL),2019
3010037-003,NA,PFTEDA,2019-04-04,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-003,WELL 05,2019
3010037-003,NA,PFBSA,2019-05-08,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-003,WELL 05,2019
3010037-003,NA,PFDOA,2019-05-08,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-003,WELL 05,2019
3010037-003,0.0244,PFOA,2019-05-08,UG/L,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-003,WELL 05,2019
3010037-007,NA,PFBSA,2019-04-04,,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-007,WELL 11,2019
3010037-007,NA,PFNDCA,2019-05-08,,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-007,WELL 11,2019
3010037-007,0.0174,PFOA,2019-05-08,UG/L,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-007,WELL 11,2019
3010037-006,0.0228,PFOA,2018-07-11,UG/L,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-006,WELL 10,2018
3010037-006,NA,PFDOA,2019-04-04,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-006,WELL 10,2019
3010037-006,NA,PFNA,2019-04-04,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-006,WELL 10,2019
3010037-006,NA,PFNDCA,2019-05-08,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-006,WELL 10,2019
3010037-023,NA,PFOS,2017-10-04,,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-023,WELL 20,2017
3010037-023,0.0207,PFOA,2018-07-11,UG/L,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-023,WELL 20,2018
3010037-023,NA,PFHXSA,2019-04-04,,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-023,WELL 20,2019
3010037-023,0.0181,PFOA,2019-04-04,UG/L,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-023,WELL 20,2019
3010037-023,NA,PFOS,2019-05-08,,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-023,WELL 20,2019
3010037-002,NA,PFOS,2018-04-25,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-002,WELL 01,2018
3010037-002,NA,PFHXSA,2019-04-04,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-002,WELL 01,2019
3010037-002,NA,PFDOA,2019-05-08,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-002,WELL 01,2019
3010037-002,NA,PFHPA,2019-05-08,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-002,WELL 01,2019
3010037-002,NA,PFTRIDA,2019-05-08,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-002,WELL 01,2019
3010001-062,NA,PFHA,2019-04-10,,,UNK,33.844437200001,-117.878720000001,MUNICIPAL,NA,NA,NA,DHS,3010001-062,WELL 045 083,2019
3010001-088,0.0119,PFOA,2019-04-10,UG/L,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,570,365,DHS,3010001-088,WELL 52,2019
3010037-011,NA,PFHXSA,2019-04-04,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-011,WELL 18,2019
3010037-011,NA,PFOS,2019-04-04,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-011,WELL 18,2019
3010037-011,NA,PFHXSA,2019-05-08,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-011,WELL 18,2019
3010018-004,NA,PFNDCA,2019-05-15,,<,UNK,33.9313571000009,-117.957952000001,MUNICIPAL,NA,0,400,DHS,3010018-004,IDAHO STREET WELL,2019
3010018-004,0.002,PFOA,2019-05-15,UG/L,<,UNK,33.9313571000009,-117.957952000001,MUNICIPAL,NA,0,400,DHS,3010018-004,IDAHO STREET WELL,2019
3010037-024,0.0184,PFOA,2017-10-04,UG/L,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-024,WELL 21,2017
3010037-024,0.0209,PFOA,2018-04-25,UG/L,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-024,WELL 21,2018
3010037-024,NA,PFBSA,2019-04-04,,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-024,WELL 21,2019
3010037-024,NA,PFHXSA,2019-04-04,,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-024,WELL 21,2019
3010037-024,NA,PFOS,2019-04-04,,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-024,WELL 21,2019
3010037-024,NA,PFUNDCA,2019-05-08,,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-024,WELL 21,2019
3010037-020,NA,PFDOA,2019-04-04,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,480,186,DHS,3010037-020,WELL 19,2019
3010037-020,NA,PFHXSA,2019-04-04,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,480,186,DHS,3010037-020,WELL 19,2019
3010037-020,NA,PFNA,2019-04-04,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,480,186,DHS,3010037-020,WELL 19,2019
3010037-020,NA,PFTEDA,2019-04-04,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,480,186,DHS,3010037-020,WELL 19,2019
3010037-020,NA,PFNA,2019-05-08,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,480,186,DHS,3010037-020,WELL 19,2019
3010037-020,NA,PFUNDCA,2019-05-08,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,480,186,DHS,3010037-020,WELL 19,2019
3010037-004,NA,PFHXSA,2019-05-23,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-004,WELL 07,2019
3010037-004,NA,PFDOA,2019-05-23,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-004,WELL 07,2019
3010037-008,NA,PFDOA,2019-04-04,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-008,WELL 12,2019
3010037-008,NA,PFHA,2019-04-04,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-008,WELL 12,2019
3010037-008,NA,PFHPA,2019-05-08,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-008,WELL 12,2019
3010036-004,NA,PFTRIDA,2019-05-01,,<,UNK,33.409837700001,-117.601408000001,MUNICIPAL,NA,NA,NA,DHS,3010036-004,WELL 06,2019
3010038-039,NA,PFBSA,2019-04-23,,,UNK,33.786490600001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010038-039,WELL 38,2019
3010038-039,NA,PFNDCA,2019-04-23,,,UNK,33.786490600001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010038-039,WELL 38,2019
3010001-049,NA,PFDOA,2019-04-09,,,UNK,33.844437200001,-117.957952000001,MUNICIPAL,NA,NA,NA,DHS,3010001-049,WELL 047 073,2019
3010001-090,NA,PFHXSA,2019-04-09,,,UNK,33.815463900001,-117.918336000001,MUNICIPAL,NA,0,405,DHS,3010001-090,WELL 056,2019
3000734-004,NA,PFNA,2019-04-23,,,UNK,33.844437200001,-117.997568000001,MUNICIPAL,NA,0,200,DHS,3000734-004,BACKSTAGE WELL,2019
3010001-051,NA,PFDOA,2019-04-10,,,UNK,33.815463900001,-117.878720000001,MUNICIPAL,NA,NA,NA,DHS,3010001-051,WELL 046 072,2019
3010001-053,NA,PFNA,2019-04-10,,,UNK,33.815463900001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010001-053,WELL 055 057,2019
3010001-053,NA,PFTEDA,2019-04-10,,,UNK,33.815463900001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010001-053,WELL 055 057,2019
3010001-053,NA,PFTRIDA,2019-04-10,,,UNK,33.815463900001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010001-053,WELL 055 057,2019
3010062-014,NA,PFNA,2019-04-24,,,UNK,33.786490600001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010062-014,WELL 023,2019
3010062-014,0.0111,PFOA,2019-04-24,UG/L,,UNK,33.786490600001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010062-014,WELL 023,2019
3010062-014,NA,PFOS,2019-04-24,,,UNK,33.786490600001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010062-014,WELL 023,2019
3010018-031,NA,PFNA,2019-05-15,,<,UNK,33.9313571000009,-117.957952000001,MUNICIPAL,NA,NA,NA,DHS,3010018-031,PORTOLA PARK WELL,2019
3010018-031,NA,PFTRIDA,2019-05-15,,<,UNK,33.9313571000009,-117.957952000001,MUNICIPAL,NA,NA,NA,DHS,3010018-031,PORTOLA PARK WELL,2019
3010062-039,NA,PFDOA,2019-04-24,,,UNK,33.786490600001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010062-039,WELL 029,2019
3010062-039,NA,PFNA,2019-04-24,,,UNK,33.786490600001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010062-039,WELL 029,2019
3010010-011,NA,PFHXSA,2019-04-04,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-011,WELL 05,2019
3010010-011,NA,PFNDCA,2019-04-04,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-011,WELL 05,2019
3010010-011,NA,PFHXSA,2019-05-08,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-011,WELL 05,2019
3010010-011,NA,PFTEDA,2019-05-08,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-011,WELL 05,2019
3010010-011,NA,PFTRIDA,2019-05-08,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-011,WELL 05,2019
3010010-012,NA,PFNA,2019-04-04,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-012,WELL 06,2019
3010010-012,NA,PFHA,2019-05-08,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-012,WELL 06,2019
3010010-012,NA,PFHXSA,2019-05-08,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-012,WELL 06,2019
3010010-012,0.0066,PFOA,2019-05-08,UG/L,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-012,WELL 06,2019
3010001-033,NA,PFDOA,2019-04-09,,,UNK,33.815463900001,-117.957952000001,MUNICIPAL,NA,NA,NA,DHS,3010001-033,WELL 040 075,2019
3010062-061,NA,PFHXSA,2019-04-24,,,UNK,33.786490600001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010062-061,WELL 30,2019
3010001-087,NA,PFBSA,2019-04-09,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,0,446,DHS,3010001-087,WELL 54,2019
3010001-087,NA,PFUNDCA,2019-04-09,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,0,446,DHS,3010001-087,WELL 54,2019
3010001-058,NA,PFUNDCA,2019-04-09,,,UNK,33.815463900001,-117.997568000001,MUNICIPAL,NA,NA,NA,DHS,3010001-058,WELL 051 059,2019
3010001-086,NA,PFHA,2019-04-09,,,UNK,33.844437200001,-117.957952000001,MUNICIPAL,NA,NA,NA,DHS,3010001-086,WELL 48,2019
3010001-086,NA,PFUNDCA,2019-04-09,,,UNK,33.844437200001,-117.957952000001,MUNICIPAL,NA,NA,NA,DHS,3010001-086,WELL 48,2019
3010010-018,NA,PFTRIDA,2019-04-04,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-018,WELL 03A,2019
3010010-018,NA,PFHA,2019-05-08,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-018,WELL 03A,2019
3010010-018,NA,PFOS,2019-05-08,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-018,WELL 03A,2019
3010062-012,NA,PFHA,2019-04-24,,,UNK,33.786490600001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010062-012,WELL 021,2019
3010010-014,NA,PFHA,2019-04-04,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-014,WELL 08,2019
3010010-014,NA,PFOS,2019-04-04,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-014,WELL 08,2019
3010010-014,NA,PFTEDA,2019-05-08,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-014,WELL 08,2019
3010001-032,NA,PFOS,2019-04-09,,,UNK,33.815463900001,-117.997568000001,MUNICIPAL,NA,NA,NA,DHS,3010001-032,WELL 039 076 - STANDBY SINCE 12-12-07,2019
3010001-032,NA,PFTRIDA,2019-04-09,,,UNK,33.815463900001,-117.997568000001,MUNICIPAL,NA,NA,NA,DHS,3010001-032,WELL 039 076 - STANDBY SINCE 12-12-07,2019
3010018-028,NA,PFHA,2019-05-15,,<,UNK,33.9313571000009,-117.957952000001,MUNICIPAL,NA,NA,NA,DHS,3010018-028,LA BONITA PARK WELL,2019
3010018-028,NA,PFNA,2019-05-15,,<,UNK,33.9313571000009,-117.957952000001,MUNICIPAL,NA,NA,NA,DHS,3010018-028,LA BONITA PARK WELL,2019
3010018-028,0.002,PFOA,2019-05-15,UG/L,<,UNK,33.9313571000009,-117.957952000001,MUNICIPAL,NA,NA,NA,DHS,3010018-028,LA BONITA PARK WELL,2019
3010001-110,NA,PFHPA,2019-04-10,,,UNK,33.815463900001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010001-110,WELL 59,2019
3000618-001,0,PFOA,2019-04-23,UG/L,,UNK,33.699570700001,-117.997568000001,MUNICIPAL,NA,0,15,DHS,3000618-001,WELL 01,2019
3000618-001,NA,PFOS,2019-04-23,,,UNK,33.699570700001,-117.997568000001,MUNICIPAL,NA,0,15,DHS,3000618-001,WELL 01,2019
3000618-001,NA,PFTEDA,2019-04-23,,,UNK,33.699570700001,-117.997568000001,MUNICIPAL,NA,0,15,DHS,3000618-001,WELL 01,2019
3000618-001,NA,PFUNDCA,2019-04-23,,,UNK,33.699570700001,-117.997568000001,MUNICIPAL,NA,0,15,DHS,3000618-001,WELL 01,2019
L10004560081-LEACHATE,NA,PFDOA,2017-08-23,,ND,50,33.933322,-117.838229,MONITORING,NA,NA,NA,EDF,LEACHATE,LEACHATE,2017
L10004560081-LEACHATE,NA,PFNA,2017-08-23,,ND,50,33.933322,-117.838229,MONITORING,NA,NA,NA,EDF,LEACHATE,LEACHATE,2017
L10003191714-LEACHATE,NA,PFHPA,2017-08-29,,=,50,33.712066,-117.7084936,MONITORING,NA,NA,NA,EDF,LEACHATE,LEACHATE,2017
L10003191714-LEACHATE,NA,PFTRIDA,2017-08-29,,ND,50,33.712066,-117.7084936,MONITORING,NA,NA,NA,EDF,LEACHATE,LEACHATE,2017
L10004560081-CONDENSATE,NA,PFHA,2017-08-23,,=,50,33.9320011,-117.8397911,MONITORING,NA,NA,NA,EDF,CONDENSATE,CONDENSATE,2017
L10003191714-BC-1A,NA,PFDOA,2017-08-29,,ND,50,33.7112247,-117.7087669,MONITORING,NA,27,30,EDF,BC-1A,BC-1A,2017
L10003191714-BC-1A,NA,PFUNDCA,2017-08-29,,ND,50,33.7112247,-117.7087669,MONITORING,NA,27,30,EDF,BC-1A,BC-1A,2017
L10003191714-CONDENSATE,0.16,PFOSA,2017-08-29,UG/L,=,50,33.7136358,-117.7093278,MONITORING,NA,NA,NA,EDF,CONDENSATE,CONDENSATE,2017
L10003191714-CONDENSATE,NA,PFUNDCA,2017-08-29,,ND,50,33.7136358,-117.7093278,MONITORING,NA,NA,NA,EDF,CONDENSATE,CONDENSATE,2017
3010092-077,NA,PFTEDA,2019-04-23,,,UNK,33.786490600001,-117.799488000001,MUNICIPAL,NA,NA,NA,DHS,3010092-077,WELL OPA-1,2019
3010082-005,NA,PFTEDA,2019-04-23,,,UNK,33.815463900001,-117.799488000001,MUNICIPAL,NA,NA,NA,DHS,3010082-005,WELL 03 009,2019
3010082-005,NA,PFUNDCA,2019-04-23,,,UNK,33.815463900001,-117.799488000001,MUNICIPAL,NA,NA,NA,DHS,3010082-005,WELL 03 009,2019
3010068-001,NA,PFBSA,2019-04-23,,,UNK,33.786490600001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010068-001,EAST WELL,2019
3010068-001,NA,PFTEDA,2019-04-23,,,UNK,33.786490600001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010068-001,EAST WELL,2019
3010001-096,0.0152,PFOA,2019-04-10,UG/L,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010001-096,WELL 58,2019
3010027-008,NA,PFHA,2019-04-23,,,UNK,33.815463900001,-117.878720000001,MUNICIPAL,NA,NA,NA,DHS,3010027-008,WELL 08,2019
3010027-008,NA,PFHPA,2019-04-23,,,UNK,33.815463900001,-117.878720000001,MUNICIPAL,NA,NA,NA,DHS,3010027-008,WELL 08,2019
3010027-008,NA,PFUNDCA,2019-04-23,,,UNK,33.815463900001,-117.878720000001,MUNICIPAL,NA,NA,NA,DHS,3010027-008,WELL 08,2019
3010068-002,NA,PFHA,2019-04-23,,,UNK,33.786490600001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010068-002,WEST WELL,2019
3010068-002,NA,PFTEDA,2019-04-23,,,UNK,33.786490600001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010068-002,WEST WELL,2019
3010001-035,NA,PFDOA,2019-04-10,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010001-035,WELL 042 085,2019
3010001-035,NA,PFHXSA,2019-04-10,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010001-035,WELL 042 085,2019
3010001-035,NA,PFUNDCA,2019-04-10,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010001-035,WELL 042 085,2019
3010037-001,NA,PFOS,2018-04-25,,,UNK,33.873410500001,-117.799488000001,MUNICIPAL,NA,NA,NA,DHS,3010037-001,WELL 15 (ETCHANDY WELL),2018
3010037-001,0.0216,PFOA,2018-07-11,UG/L,,UNK,33.873410500001,-117.799488000001,MUNICIPAL,NA,NA,NA,DHS,3010037-001,WELL 15 (ETCHANDY WELL),2018
3010037-001,NA,PFHA,2019-04-04,,,UNK,33.873410500001,-117.799488000001,MUNICIPAL,NA,NA,NA,DHS,3010037-001,WELL 15 (ETCHANDY WELL),2019
3010037-001,NA,PFTEDA,2019-04-04,,,UNK,33.873410500001,-117.799488000001,MUNICIPAL,NA,NA,NA,DHS,3010037-001,WELL 15 (ETCHANDY WELL),2019
3010037-001,NA,PFTRIDA,2019-04-04,,,UNK,33.873410500001,-117.799488000001,MUNICIPAL,NA,NA,NA,DHS,3010037-001,WELL 15 (ETCHANDY WELL),2019
3010037-001,NA,PFUNDCA,2019-04-04,,,UNK,33.873410500001,-117.799488000001,MUNICIPAL,NA,NA,NA,DHS,3010037-001,WELL 15 (ETCHANDY WELL),2019
3010037-003,NA,PFDOA,2019-04-04,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-003,WELL 05,2019
3010037-003,0.0207,PFOA,2019-04-04,UG/L,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-003,WELL 05,2019
3010037-003,NA,PFHA,2019-05-08,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-003,WELL 05,2019
3010037-003,NA,PFNA,2019-05-08,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-003,WELL 05,2019
3010037-007,NA,PFOS,2019-04-04,,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-007,WELL 11,2019
3010037-007,NA,PFBSA,2019-05-08,,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-007,WELL 11,2019
3010037-007,NA,PFHPA,2019-05-08,,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-007,WELL 11,2019
3010037-006,0.0241,PFOA,2018-04-25,UG/L,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-006,WELL 10,2018
3010037-006,NA,PFHPA,2019-04-04,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-006,WELL 10,2019
3010037-006,NA,PFHPA,2019-05-08,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-006,WELL 10,2019
3010037-023,0.016,PFOA,2017-10-04,UG/L,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-023,WELL 20,2017
3010037-023,NA,PFHA,2019-04-04,,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-023,WELL 20,2019
3010037-023,NA,PFNA,2019-04-04,,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-023,WELL 20,2019
3010037-023,NA,PFDOA,2019-05-08,,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-023,WELL 20,2019
3010037-023,NA,PFTEDA,2019-05-08,,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-023,WELL 20,2019
3010037-023,NA,PFTRIDA,2019-05-08,,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-023,WELL 20,2019
3010027-009,NA,PFNA,2019-04-23,,,UNK,33.815463900001,-117.878720000001,MUNICIPAL,NA,NA,NA,DHS,3010027-009,WELL 09,2019
3010027-009,NA,PFNDCA,2019-04-23,,,UNK,33.815463900001,-117.878720000001,MUNICIPAL,NA,NA,NA,DHS,3010027-009,WELL 09,2019
3010027-009,NA,PFOS,2019-04-23,,,UNK,33.815463900001,-117.878720000001,MUNICIPAL,NA,NA,NA,DHS,3010027-009,WELL 09,2019
3010027-017,NA,PFUNDCA,2019-04-23,,,UNK,33.815463900001,-117.878720000001,MUNICIPAL,NA,NA,NA,DHS,3010027-017,WELL 19,2019
3010037-002,NA,PFOS,2018-08-20,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-002,WELL 01,2018
3010037-002,NA,PFBSA,2019-05-08,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-002,WELL 01,2019
3010037-002,NA,PFNA,2019-05-08,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-002,WELL 01,2019
3010001-088,NA,PFBSA,2019-04-10,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,570,365,DHS,3010001-088,WELL 52,2019
3010001-088,NA,PFUNDCA,2019-04-10,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,570,365,DHS,3010001-088,WELL 52,2019
3010037-011,NA,PFOS,2018-07-11,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-011,WELL 18,2018
3010037-011,NA,PFNDCA,2019-04-04,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-011,WELL 18,2019
3010037-011,NA,PFTRIDA,2019-04-04,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-011,WELL 18,2019
3010037-011,NA,PFUNDCA,2019-04-04,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-011,WELL 18,2019
3010037-011,NA,PFNA,2019-05-08,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-011,WELL 18,2019
3010037-011,NA,PFNDCA,2019-05-08,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-011,WELL 18,2019
3010037-011,NA,PFTEDA,2019-05-08,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-011,WELL 18,2019
3010018-004,NA,PFBSA,2019-05-15,,<,UNK,33.9313571000009,-117.957952000001,MUNICIPAL,NA,0,400,DHS,3010018-004,IDAHO STREET WELL,2019
3010037-024,0.0221,PFOA,2018-09-19,UG/L,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-024,WELL 21,2018
3010037-024,NA,PFHA,2019-04-04,,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-024,WELL 21,2019
3010037-024,NA,PFHA,2019-05-08,,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-024,WELL 21,2019
3010037-024,NA,PFHXSA,2019-05-08,,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-024,WELL 21,2019
3010037-024,NA,PFNA,2019-05-08,,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-024,WELL 21,2019
3010037-024,NA,PFOS,2019-05-08,,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-024,WELL 21,2019
3010037-020,NA,PFOS,2018-02-05,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,480,186,DHS,3010037-020,WELL 19,2018
3010037-020,0.0231,PFOA,2018-07-11,UG/L,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,480,186,DHS,3010037-020,WELL 19,2018
3010037-020,NA,PFHA,2019-04-04,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,480,186,DHS,3010037-020,WELL 19,2019
3010037-020,NA,PFHPA,2019-04-04,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,480,186,DHS,3010037-020,WELL 19,2019
